Species;survey;year;mean_number_pr_haul
Scophthalmus rhombus;SWC-IBTS1;1989;0
Scophthalmus rhombus;SWC-IBTS1;1990;0.023809524
Scophthalmus rhombus;SWC-IBTS1;1991;0.055555556
Scophthalmus rhombus;SWC-IBTS1;1992;0.02631579
Scophthalmus rhombus;SWC-IBTS1;1993;0.047619048
Scophthalmus rhombus;SWC-IBTS1;1994;0.041666667
Scophthalmus rhombus;SWC-IBTS1;1995;0
Scophthalmus rhombus;SWC-IBTS1;1996;0.113636364
Scophthalmus rhombus;SWC-IBTS1;1997;0.090909091
Scophthalmus rhombus;SWC-IBTS1;1998;0.142857143
Scophthalmus rhombus;SWC-IBTS1;1999;0.038461539
Scophthalmus rhombus;SWC-IBTS1;2000;0
Scophthalmus rhombus;SWC-IBTS1;2001;0.15
Scophthalmus rhombus;SWC-IBTS1;2002;0.173913044
Scophthalmus rhombus;SWC-IBTS1;2003;0.275862069
Scophthalmus rhombus;SWC-IBTS1;2004;0.208333333
Scophthalmus rhombus;SWC-IBTS1;2005;0.083333333
Scophthalmus rhombus;SWC-IBTS1;2006;0
Scophthalmus rhombus;SWC-IBTS1;2007;0.03125
Scophthalmus rhombus;SWC-IBTS1;2008;0.038461539
Scophthalmus rhombus;SWC-IBTS1;2009;0.038461539
Scophthalmus rhombus;SWC-IBTS1;2010;0
Scophthalmus rhombus;SWC-IBTS1;2011;0
Scophthalmus rhombus;SWC-IBTS1;2012;0.068965517
Scophthalmus rhombus;SWC-IBTS1;2013;0.125
Scophthalmus rhombus;SWC-IBTS1;2014;0.111111111
Scophthalmus rhombus;SWC-IBTS1;2015;0.190476191
Scophthalmus rhombus;SWC-IBTS1;2016;0.289473684
Scophthalmus rhombus;SWC-IBTS1;2017;0
Scophthalmus rhombus;SWC-IBTS1;2018;0.142857143
Scophthalmus rhombus;SWC-IBTS4;1990;0.133333333
Scophthalmus rhombus;SWC-IBTS4;1991;0
Scophthalmus rhombus;SWC-IBTS4;1992;0.428571429
Scophthalmus rhombus;SWC-IBTS4;1993;0.291666667
Scophthalmus rhombus;SWC-IBTS4;1994;0
Scophthalmus rhombus;SWC-IBTS4;1995;0.25
Scophthalmus rhombus;SWC-IBTS4;1996;0.25
Scophthalmus rhombus;SWC-IBTS4;1997;0.133333333
Scophthalmus rhombus;SWC-IBTS4;1998;0.533333333
Scophthalmus rhombus;SWC-IBTS4;1999;0.266666667
Scophthalmus rhombus;SWC-IBTS4;2000;0.227272727
Scophthalmus rhombus;SWC-IBTS4;2001;0.2
Scophthalmus rhombus;SWC-IBTS4;2002;0.28
Scophthalmus rhombus;SWC-IBTS4;2003;0.25
Scophthalmus rhombus;SWC-IBTS4;2004;0.043478261
Scophthalmus rhombus;SWC-IBTS4;2005;0.178571429
Scophthalmus rhombus;SWC-IBTS4;2006;0.043478261
Scophthalmus rhombus;SWC-IBTS4;2007;0.233333333
Scophthalmus rhombus;SWC-IBTS4;2008;0.52173913
Scophthalmus rhombus;SWC-IBTS4;2009;0.185185185
Scophthalmus rhombus;SWC-IBTS4;2011;0
Scophthalmus rhombus;SWC-IBTS4;2012;0.411764706
Scophthalmus rhombus;SWC-IBTS4;2014;0
Scophthalmus rhombus;SWC-IBTS4;2015;0.700431035
Scophthalmus rhombus;SWC-IBTS4;2016;0.125
Scophthalmus rhombus;SWC-IBTS4;2017;0
Scophthalmus rhombus;SWC-IBTS4;2018;0.640522876
Scyliorhinus canicula;BTS;1996;2.023056546
Scyliorhinus canicula;BTS;1997;7.926780256
Scyliorhinus canicula;BTS;1998;2.500730022
Scyliorhinus canicula;BTS;1999;3.019135452
Scyliorhinus canicula;BTS;2000;3.652771578
Scyliorhinus canicula;BTS;2001;2.764616914
Scyliorhinus canicula;BTS;2002;5.173195478
Scyliorhinus canicula;BTS;2003;2.48232541
Scyliorhinus canicula;BTS;2004;4.833384547
Scyliorhinus canicula;BTS;2005;2.620626742
Scyliorhinus canicula;BTS;2006;4.375575663
Scyliorhinus canicula;BTS;2007;3.896697308
Scyliorhinus canicula;BTS;2008;4.562878722
Scyliorhinus canicula;BTS;2009;4.342662177
Scyliorhinus canicula;BTS;2010;5.228938607
Scyliorhinus canicula;BTS;2011;6.667682552
Scyliorhinus canicula;BTS;2012;6.013597947
Scyliorhinus canicula;BTS;2013;6.896741474
Scyliorhinus canicula;BTS;2014;7.347138066
Scyliorhinus canicula;BTS;2015;7.602775007
Scyliorhinus canicula;BTS;2016;7.119164789
Scyliorhinus canicula;BTS;2017;5.888900883
Scyliorhinus canicula;BTS;2018;6.900253248
Scyliorhinus canicula;BTSVIII;2011;0.741416006
Scyliorhinus canicula;BTSVIII;2012;1.099875383
Scyliorhinus canicula;BTSVIII;2013;1.606175698
Scyliorhinus canicula;BTSVIII;2014;1.528272415
Scyliorhinus canicula;BTSVIII;2015;3.238644113
Scyliorhinus canicula;BTSVIII;2016;1.415060799
Scyliorhinus canicula;BTSVIII;2017;1.726143705
Scyliorhinus canicula;EVHOE;1997;4.682659863
Scyliorhinus canicula;EVHOE;1998;5.200538353
Scyliorhinus canicula;EVHOE;1999;7.203730069
Scyliorhinus canicula;EVHOE;2000;5.266401701
Scyliorhinus canicula;EVHOE;2001;10.90621756
Scyliorhinus canicula;EVHOE;2002;12.88819598
Scyliorhinus canicula;EVHOE;2003;9.205874606
Scyliorhinus canicula;EVHOE;2004;16.72941194
Scyliorhinus canicula;EVHOE;2005;14.06819636
Scyliorhinus canicula;EVHOE;2006;12.40328149
Scyliorhinus canicula;EVHOE;2007;20.8957685
Scyliorhinus canicula;EVHOE;2008;28.3389768
Scyliorhinus canicula;EVHOE;2009;19.96349009
Scyliorhinus canicula;EVHOE;2010;15.21418318
Scyliorhinus canicula;EVHOE;2011;25.97841357
Scyliorhinus canicula;EVHOE;2012;20.22321552
Scyliorhinus canicula;EVHOE;2013;12.74998483
Scyliorhinus canicula;EVHOE;2014;12.26469555
Scyliorhinus canicula;EVHOE;2015;17.0841629
Scyliorhinus canicula;EVHOE;2016;16.50310084
Scyliorhinus canicula;FR-CGFS;1988;9.804477612
Scyliorhinus canicula;FR-CGFS;1989;14.08691667
Scyliorhinus canicula;FR-CGFS;1990;5.031791165
Scyliorhinus canicula;FR-CGFS;1991;5.665922723
Scyliorhinus canicula;FR-CGFS;1992;8.81228235
Scyliorhinus canicula;FR-CGFS;1993;6.893048772
Scyliorhinus canicula;FR-CGFS;1994;5.960979606
Scyliorhinus canicula;FR-CGFS;1995;5.209228867
Scyliorhinus canicula;FR-CGFS;1996;2.578650794
Scyliorhinus canicula;FR-CGFS;1997;11.94824938
Scyliorhinus canicula;FR-CGFS;1998;8.057526228
Scyliorhinus canicula;FR-CGFS;1999;8.939783289
Scyliorhinus canicula;FR-CGFS;2000;11.9348046
Scyliorhinus canicula;FR-CGFS;2001;7.379947822
Scyliorhinus canicula;FR-CGFS;2002;8.944357867
Scyliorhinus canicula;FR-CGFS;2003;12.27648468
Scyliorhinus canicula;FR-CGFS;2004;7.049896663
Scyliorhinus canicula;FR-CGFS;2005;12.10248978
Scyliorhinus canicula;FR-CGFS;2006;12.25330509
Scyliorhinus canicula;FR-CGFS;2007;20.94589197
Scyliorhinus canicula;FR-CGFS;2008;11.32972977
Scyliorhinus canicula;FR-CGFS;2009;11.17746761
Scyliorhinus canicula;FR-CGFS;2010;11.86047694
Scyliorhinus canicula;FR-CGFS;2011;9.851938663
Scyliorhinus canicula;FR-CGFS;2012;11.08013916
Scyliorhinus canicula;FR-CGFS;2013;12.32613109
Scyliorhinus canicula;FR-CGFS;2014;10.99432507
Scyliorhinus canicula;FR-CGFS;2015;26.89954231
Scyliorhinus canicula;FR-CGFS;2016;22.00111038
Scyliorhinus canicula;FR-CGFS;2017;18.27638473
Scyliorhinus canicula;FR-CGFS;2018;26.5494448
Scyliorhinus canicula;NIGFS;2006;0.75
Scyliorhinus canicula;NIGFS;2007;111.75
Scyliorhinus canicula;NIGFS;2008;20.64284574
Scyliorhinus canicula;NIGFS;2009;38.52503454
Scyliorhinus canicula;NIGFS;2010;42.21012937
Scyliorhinus canicula;NIGFS;2011;47.28900421
Scyliorhinus canicula;NIGFS;2012;46.23532823
Scyliorhinus canicula;NIGFS;2013;45.37189229
Scyliorhinus canicula;NIGFS;2014;50.60313102
Scyliorhinus canicula;NIGFS;2015;47.78335771
Scyliorhinus canicula;NIGFS;2016;51.64965266
Scyliorhinus canicula;NIGFS;2017;54.21226392
Scyliorhinus canicula;NS-IBTS1;1965;0
Scyliorhinus canicula;NS-IBTS1;1966;0
Scyliorhinus canicula;NS-IBTS1;1967;0
Scyliorhinus canicula;NS-IBTS1;1968;0
Scyliorhinus canicula;NS-IBTS1;1969;0
Scyliorhinus canicula;NS-IBTS1;1970;0
Scyliorhinus canicula;NS-IBTS1;1971;7.5
Scyliorhinus canicula;NS-IBTS1;1971;0.012295082
Scyliorhinus canicula;NS-IBTS1;1972;0.033524904
Scyliorhinus canicula;NS-IBTS1;1973;0.019553073
Scyliorhinus canicula;NS-IBTS1;1974;0.189839572
Scyliorhinus canicula;NS-IBTS1;1975;0.00210084
Scyliorhinus canicula;NS-IBTS1;1976;0.008849558
Scyliorhinus canicula;NS-IBTS1;1977;0.00170068
Scyliorhinus canicula;NS-IBTS1;1978;0.043283582
Scyliorhinus canicula;NS-IBTS1;1979;0.026086957
Scyliorhinus canicula;NS-IBTS1;1980;0.169230769
Scyliorhinus canicula;NS-IBTS1;1981;0
Scyliorhinus canicula;NS-IBTS1;1982;0.176229508
Scyliorhinus canicula;NS-IBTS1;1983;0.138095238
Scyliorhinus canicula;NS-IBTS1;1984;0.187315634
Scyliorhinus canicula;NS-IBTS1;1985;0.17603912
Scyliorhinus canicula;NS-IBTS1;1986;0.25
Scyliorhinus canicula;NS-IBTS1;1987;0.06601467
Scyliorhinus canicula;NS-IBTS1;1988;0.111859838
Scyliorhinus canicula;NS-IBTS1;1989;0.09921671
Scyliorhinus canicula;NS-IBTS1;1990;0.242165242
Scyliorhinus canicula;NS-IBTS1;1991;0.173969072
Scyliorhinus canicula;NS-IBTS1;1992;0.188622755
Scyliorhinus canicula;NS-IBTS1;1993;0.203869048
Scyliorhinus canicula;NS-IBTS1;1994;0.221712538
Scyliorhinus canicula;NS-IBTS1;1995;0.290163934
Scyliorhinus canicula;NS-IBTS1;1996;0.322706935
Scyliorhinus canicula;NS-IBTS1;1997;0.400208986
Scyliorhinus canicula;NS-IBTS1;1998;0.194642857
Scyliorhinus canicula;NS-IBTS1;1999;0.419330561
Scyliorhinus canicula;NS-IBTS1;2000;0.787124966
Scyliorhinus canicula;NS-IBTS1;2001;0.427841682
Scyliorhinus canicula;NS-IBTS1;2002;0.835334809
Scyliorhinus canicula;NS-IBTS1;2003;1.473803535
Scyliorhinus canicula;NS-IBTS1;2004;0.844423338
Scyliorhinus canicula;NS-IBTS1;2005;0.628378343
Scyliorhinus canicula;NS-IBTS1;2006;0.798561382
Scyliorhinus canicula;NS-IBTS1;2007;1.321140995
Scyliorhinus canicula;NS-IBTS1;2008;1.446559907
Scyliorhinus canicula;NS-IBTS1;2009;2.211004635
Scyliorhinus canicula;NS-IBTS1;2010;1.521347594
Scyliorhinus canicula;NS-IBTS1;2011;1.260200072
Scyliorhinus canicula;NS-IBTS1;2012;4.486963393
Scyliorhinus canicula;NS-IBTS1;2013;4.682253503
Scyliorhinus canicula;NS-IBTS1;2014;5.645578779
Scyliorhinus canicula;NS-IBTS1;2015;3.740746361
Scyliorhinus canicula;NS-IBTS1;2016;3.188619193
Scyliorhinus canicula;NS-IBTS1;2017;3.841148786
Scyliorhinus canicula;NS-IBTS1;2018;2.471025191
Scyliorhinus canicula;NS-IBTS3;1991;0.221829873
Scyliorhinus canicula;NS-IBTS3;1992;0.421506519
Scyliorhinus canicula;NS-IBTS3;1993;0.181601049
Scyliorhinus canicula;NS-IBTS3;1994;0.405944056
Scyliorhinus canicula;NS-IBTS3;1995;0.116707022
Scyliorhinus canicula;NS-IBTS3;1996;0.406167954
Scyliorhinus canicula;NS-IBTS3;1997;0.258779827
Scyliorhinus canicula;NS-IBTS3;1998;0.361910635
Scyliorhinus canicula;NS-IBTS3;1999;0.405883339
Scyliorhinus canicula;NS-IBTS3;2000;0.475384784
Scyliorhinus canicula;NS-IBTS3;2001;0.318449479
Scyliorhinus canicula;NS-IBTS3;2002;0.539735051
Scyliorhinus canicula;NS-IBTS3;2003;0.534902831
Scyliorhinus canicula;NS-IBTS3;2004;0.822353407
Scyliorhinus canicula;NS-IBTS3;2005;0.553407827
Scyliorhinus canicula;NS-IBTS3;2006;1.090801096
Scyliorhinus canicula;NS-IBTS3;2007;0.615408951
Scyliorhinus canicula;NS-IBTS3;2008;1.090940998
Scyliorhinus canicula;NS-IBTS3;2009;1.408561563
Scyliorhinus canicula;NS-IBTS3;2010;1.839919471
Scyliorhinus canicula;NS-IBTS3;2011;1.577801682
Scyliorhinus canicula;NS-IBTS3;2012;1.67270905
Scyliorhinus canicula;NS-IBTS3;2013;2.568462147
Scyliorhinus canicula;NS-IBTS3;2014;2.604688812
Scyliorhinus canicula;NS-IBTS3;2015;3.233099123
Scyliorhinus canicula;NS-IBTS3;2016;2.606873088
Scyliorhinus canicula;NS-IBTS3;2017;3.090708526
Scyliorhinus canicula;NS-IBTS3;2018;3.847019571
Scyliorhinus canicula;PT-IBTS;2002;0.515151515
Scyliorhinus canicula;PT-IBTS;2003;14.31012658
Scyliorhinus canicula;PT-IBTS;2004;13.73417722
Scyliorhinus canicula;PT-IBTS;2005;1.846590909
Scyliorhinus canicula;PT-IBTS;2006;2.452941177
Scyliorhinus canicula;PT-IBTS;2007;2.804210526
Scyliorhinus canicula;PT-IBTS;2008;2.081395349
Scyliorhinus canicula;PT-IBTS;2009;2.670967742
Scyliorhinus canicula;PT-IBTS;2010;1.058139535
Scyliorhinus canicula;PT-IBTS;2011;2.048192771
Scyliorhinus canicula;PT-IBTS;2013;1.769230769
Scyliorhinus canicula;PT-IBTS;2014;2.307692308
Scyliorhinus canicula;PT-IBTS;2015;1.805056818
Scyliorhinus canicula;PT-IBTS;2016;1.476768293
Scyliorhinus canicula;PT-IBTS;2017;2.843181818
Scyliorhinus canicula;SP-ARSA;1996;0.957526276
Scyliorhinus canicula;SP-ARSA;2000;1.060533484
Scyliorhinus canicula;SP-ARSA;2001;0.450738916
Scyliorhinus canicula;SP-ARSA;2002;1.785348121
Scyliorhinus canicula;SP-ARSA;2003;0.621818182
Scyliorhinus canicula;SP-ARSA;2004;1.16750822
Scyliorhinus canicula;SP-ARSA;2005;1.035096063
Scyliorhinus canicula;SP-ARSA;2006;4.699796394
Scyliorhinus canicula;SP-ARSA;2007;7.54124284
Scyliorhinus canicula;SP-ARSA;2008;9.627235444
Scyliorhinus canicula;SP-ARSA;2009;7.156555479
Scyliorhinus canicula;SP-ARSA;2010;9.132453741
Scyliorhinus canicula;SP-ARSA;2011;9.438460246
Scyliorhinus canicula;SP-ARSA;2012;8.076034311
Scyliorhinus canicula;SP-ARSA;2013;14.487794
Scyliorhinus canicula;SP-ARSA;2014;13.24046889
Scyliorhinus canicula;SP-ARSA;2015;12.51296279
Scyliorhinus canicula;SP-ARSA;2016;16.25782938
Scyliorhinus canicula;SP-ARSA;2017;13.98021333
Scyliorhinus canicula;SP-ARSA;2018;13.0992597
Scyliorhinus canicula;SP-NORTH;1990;7.963273657
Scyliorhinus canicula;SP-NORTH;1991;5.777701043
Scyliorhinus canicula;SP-NORTH;1992;10.06494501
Scyliorhinus canicula;SP-NORTH;1994;8.048253148
Scyliorhinus canicula;SP-NORTH;1997;8.914460157
Scyliorhinus canicula;SP-NORTH;2001;11.53288636
Scyliorhinus canicula;SP-NORTH;2002;7.134009703
Scyliorhinus canicula;SP-NORTH;2003;6.215067379
Scyliorhinus canicula;SP-NORTH;2004;6.339639131
Scyliorhinus canicula;SP-NORTH;2005;8.286027296
Scyliorhinus canicula;SP-NORTH;2006;10.16125633
Scyliorhinus canicula;SP-NORTH;2007;15.39435219
Scyliorhinus canicula;SP-NORTH;2008;7.597929386
Scyliorhinus canicula;SP-NORTH;2009;11.66133231
Scyliorhinus canicula;SP-NORTH;2010;8.844102503
Scyliorhinus canicula;SP-NORTH;2011;12.76262652
Scyliorhinus canicula;SP-NORTH;2012;15.90491477
Scyliorhinus canicula;SP-NORTH;2013;52.80439912
Scyliorhinus canicula;SP-NORTH;2014;30.47743026
Scyliorhinus canicula;SP-NORTH;2015;26.28870665
Scyliorhinus canicula;SP-NORTH;2016;28.27075942
Scyliorhinus canicula;SP-NORTH;2017;24.55726604
Scyliorhinus canicula;SP-NORTH;2018;29.66385837
Scyliorhinus canicula;SP-PORC;2001;0.37704918
Scyliorhinus canicula;SP-PORC;2002;0.556410256
Scyliorhinus canicula;SP-PORC;2003;0.990401786
Scyliorhinus canicula;SP-PORC;2004;0.912238826
Scyliorhinus canicula;SP-PORC;2005;0.916858195
Scyliorhinus canicula;SP-PORC;2006;1.171305868
Scyliorhinus canicula;SP-PORC;2007;2.451358494
Scyliorhinus canicula;SP-PORC;2008;2.436648128
Scyliorhinus canicula;SP-PORC;2009;1.800572129
Scyliorhinus canicula;SP-PORC;2010;1.935439839
Scyliorhinus canicula;SP-PORC;2011;2.074548874
Scyliorhinus canicula;SP-PORC;2012;1.604025758
Scyliorhinus canicula;SP-PORC;2013;5.550352815
Scyliorhinus canicula;SP-PORC;2014;2.918338875
Scyliorhinus canicula;SP-PORC;2015;2.746320047
Scyliorhinus canicula;SP-PORC;2016;5.356790744
Scyliorhinus canicula;SP-PORC;2017;3.226174737
Scyliorhinus canicula;SP-PORC;2018;4.338574074
Scyliorhinus canicula;SWC-IBTS1;1985;13.20175439
Scyliorhinus canicula;SWC-IBTS1;1986;7.276497264
Scyliorhinus canicula;SWC-IBTS1;1987;11.12775926
Scyliorhinus canicula;SWC-IBTS1;1988;6.977851331
Scyliorhinus canicula;SWC-IBTS1;1989;8.538149687
Scyliorhinus canicula;SWC-IBTS1;1990;7.124012753
Scyliorhinus canicula;SWC-IBTS1;1991;5.822239606
Scyliorhinus canicula;SWC-IBTS1;1992;10.63142661
Scyliorhinus canicula;SWC-IBTS1;1993;9.585167309
Scyliorhinus canicula;SWC-IBTS1;1994;8.513617029
Scyliorhinus canicula;SWC-IBTS1;1995;8.954015942
Scyliorhinus canicula;SWC-IBTS1;1996;8.71917002
Scyliorhinus canicula;SWC-IBTS1;1997;8.965806471
Scyliorhinus canicula;SWC-IBTS1;1998;9.999198518
Scyliorhinus canicula;SWC-IBTS1;1999;16.89884184
Scyliorhinus canicula;SWC-IBTS1;2000;7.34713037
Scyliorhinus canicula;SWC-IBTS1;2001;10.89286664
Scyliorhinus canicula;SWC-IBTS1;2002;15.09717614
Scyliorhinus canicula;SWC-IBTS1;2003;11.84937316
Scyliorhinus canicula;SWC-IBTS1;2004;10.80429866
Scyliorhinus canicula;SWC-IBTS1;2005;13.20614619
Scyliorhinus canicula;SWC-IBTS1;2006;17.90435371
Scyliorhinus canicula;SWC-IBTS1;2007;18.53579556
Scyliorhinus canicula;SWC-IBTS1;2008;20.54182261
Scyliorhinus canicula;SWC-IBTS1;2009;23.19008605
Scyliorhinus canicula;SWC-IBTS1;2010;22.44099045
Scyliorhinus canicula;SWC-IBTS1;2011;15.74163019
Scyliorhinus canicula;SWC-IBTS1;2012;24.2980644
Scyliorhinus canicula;SWC-IBTS1;2013;20.18232391
Scyliorhinus canicula;SWC-IBTS1;2014;26.50943772
Scyliorhinus canicula;SWC-IBTS1;2015;21.4027796
Scyliorhinus canicula;SWC-IBTS1;2016;26.75301764
Scyliorhinus canicula;SWC-IBTS1;2017;19.61341054
Scyliorhinus canicula;SWC-IBTS1;2018;31.89784958
Scyliorhinus canicula;SWC-IBTS4;1990;4.779411765
Scyliorhinus canicula;SWC-IBTS4;1991;10.70930233
Scyliorhinus canicula;SWC-IBTS4;1992;15.98571429
Scyliorhinus canicula;SWC-IBTS4;1993;11.88920004
Scyliorhinus canicula;SWC-IBTS4;1994;11.42447037
Scyliorhinus canicula;SWC-IBTS4;1995;3.577843248
Scyliorhinus canicula;SWC-IBTS4;1996;7.946116253
Scyliorhinus canicula;SWC-IBTS4;1997;4.464369481
Scyliorhinus canicula;SWC-IBTS4;1998;9.330873366
Scyliorhinus canicula;SWC-IBTS4;1999;9.993337989
Scyliorhinus canicula;SWC-IBTS4;2000;13.03915691
Scyliorhinus canicula;SWC-IBTS4;2001;10.9185319
Scyliorhinus canicula;SWC-IBTS4;2002;15.77909135
Scyliorhinus canicula;SWC-IBTS4;2003;18.2483886
Scyliorhinus canicula;SWC-IBTS4;2004;15.56406415
Scyliorhinus canicula;SWC-IBTS4;2005;18.60146291
Scyliorhinus canicula;SWC-IBTS4;2006;13.70246375
Scyliorhinus canicula;SWC-IBTS4;2007;19.37335516
Scyliorhinus canicula;SWC-IBTS4;2008;13.61290499
Scyliorhinus canicula;SWC-IBTS4;2009;18.41081631
Scyliorhinus canicula;SWC-IBTS4;2011;26.10058405
Scyliorhinus canicula;SWC-IBTS4;2012;24.06493481
Scyliorhinus canicula;SWC-IBTS4;2014;21.93931066
Scyliorhinus canicula;SWC-IBTS4;2015;35.07963331
Scyliorhinus canicula;SWC-IBTS4;2016;30.49633616
Scyliorhinus canicula;SWC-IBTS4;2017;33.46888363
Scyliorhinus canicula;SWC-IBTS4;2018;41.89739834
Scyliorhinus stellaris;BTS;1996;0
Scyliorhinus stellaris;BTS;1998;0
Scyliorhinus stellaris;BTS;1999;0
Scyliorhinus stellaris;BTS;2000;0
Scyliorhinus stellaris;BTS;2001;0
Scyliorhinus stellaris;BTS;2002;0.049029982
Scyliorhinus stellaris;BTS;2003;0.072859745
Scyliorhinus stellaris;BTS;2004;0.095744681
Scyliorhinus stellaris;BTS;2005;0
Scyliorhinus stellaris;BTS;2006;0.02320442
Scyliorhinus stellaris;BTS;2007;0.086080586
Scyliorhinus stellaris;BTS;2008;0.053909632
Scyliorhinus stellaris;BTS;2009;0.059444444
Scyliorhinus stellaris;BTS;2010;0.102836879
Scyliorhinus stellaris;BTS;2011;0.159404572
Scyliorhinus stellaris;BTS;2012;0.140474034
Scyliorhinus stellaris;BTS;2013;0.123631604
Scyliorhinus stellaris;BTS;2014;0.119170985
Scyliorhinus stellaris;BTS;2015;0.092982456
Scyliorhinus stellaris;BTS;2016;0.094551084
Scyliorhinus stellaris;BTS;2017;0.07173913
Scyliorhinus stellaris;BTS;2018;0.08414305
Scyliorhinus stellaris;EVHOE;1997;0
Scyliorhinus stellaris;EVHOE;1998;0
Scyliorhinus stellaris;EVHOE;1999;0
Scyliorhinus stellaris;EVHOE;2000;0.142857143
Scyliorhinus stellaris;EVHOE;2001;0
Scyliorhinus stellaris;EVHOE;2002;0
Scyliorhinus stellaris;EVHOE;2003;0
Scyliorhinus stellaris;EVHOE;2004;0.166666667
Scyliorhinus stellaris;EVHOE;2005;0
Scyliorhinus stellaris;EVHOE;2006;0
Scyliorhinus stellaris;EVHOE;2007;0.111111111
Scyliorhinus stellaris;EVHOE;2008;0.181818182
Scyliorhinus stellaris;EVHOE;2009;0
Scyliorhinus stellaris;EVHOE;2010;0.142857143
Scyliorhinus stellaris;EVHOE;2011;0.076923077
Scyliorhinus stellaris;EVHOE;2012;0.3
Scyliorhinus stellaris;EVHOE;2013;0.4
Scyliorhinus stellaris;EVHOE;2014;0.120967742
Scyliorhinus stellaris;EVHOE;2015;0.227208976
Scyliorhinus stellaris;EVHOE;2016;0.405913979
Scyliorhinus stellaris;FR-CGFS;1988;0.430517241
Scyliorhinus stellaris;FR-CGFS;1989;0.6
Scyliorhinus stellaris;FR-CGFS;1990;0.35
Scyliorhinus stellaris;FR-CGFS;1991;0.229875622
Scyliorhinus stellaris;FR-CGFS;1992;0.152173913
Scyliorhinus stellaris;FR-CGFS;1993;0.080588235
Scyliorhinus stellaris;FR-CGFS;1994;0.263513514
Scyliorhinus stellaris;FR-CGFS;1995;0.400172798
Scyliorhinus stellaris;FR-CGFS;1996;0.401515152
Scyliorhinus stellaris;FR-CGFS;1997;0.428034876
Scyliorhinus stellaris;FR-CGFS;1998;0.267282051
Scyliorhinus stellaris;FR-CGFS;1999;0.39732364
Scyliorhinus stellaris;FR-CGFS;2000;0.226117886
Scyliorhinus stellaris;FR-CGFS;2001;0.18164794
Scyliorhinus stellaris;FR-CGFS;2002;0.362442681
Scyliorhinus stellaris;FR-CGFS;2003;0.487484932
Scyliorhinus stellaris;FR-CGFS;2004;0.498538012
Scyliorhinus stellaris;FR-CGFS;2005;0.578869695
Scyliorhinus stellaris;FR-CGFS;2006;0.586523554
Scyliorhinus stellaris;FR-CGFS;2007;1.443705898
Scyliorhinus stellaris;FR-CGFS;2008;0.573428714
Scyliorhinus stellaris;FR-CGFS;2009;0.470326762
Scyliorhinus stellaris;FR-CGFS;2010;0.956577674
Scyliorhinus stellaris;FR-CGFS;2011;0.576569264
Scyliorhinus stellaris;FR-CGFS;2012;0.442940283
Scyliorhinus stellaris;FR-CGFS;2013;0.789604933
Scyliorhinus stellaris;FR-CGFS;2014;0.416666667
Scyliorhinus stellaris;FR-CGFS;2015;1.592075079
Scyliorhinus stellaris;FR-CGFS;2016;1.137088
Scyliorhinus stellaris;FR-CGFS;2017;1.703508772
Scyliorhinus stellaris;FR-CGFS;2018;1.625334983
Scyliorhinus stellaris;NIGFS;2006;0
Scyliorhinus stellaris;NIGFS;2007;0
Scyliorhinus stellaris;NIGFS;2008;0.198533987
Scyliorhinus stellaris;NIGFS;2009;0.452576423
Scyliorhinus stellaris;NIGFS;2010;0.456814962
Scyliorhinus stellaris;NIGFS;2011;0.564373005
Scyliorhinus stellaris;NIGFS;2012;0.707140581
Scyliorhinus stellaris;NIGFS;2013;0.456853583
Scyliorhinus stellaris;NIGFS;2014;0.602082423
Scyliorhinus stellaris;NIGFS;2015;0.873268921
Scyliorhinus stellaris;NIGFS;2016;0.846264909
Scyliorhinus stellaris;NIGFS;2017;60.66193416
Squalus acanthias;BITSS4;1999;0
Squalus acanthias;BITSS4;2000;0.117647059
Squalus acanthias;BITSS4;2001;0
Squalus acanthias;BITSS4;2002;0.208333333
Squalus acanthias;BITSS4;2003;0.130434783
Squalus acanthias;BITSS4;2004;0.217391304
Squalus acanthias;BITSS4;2005;0.375
Squalus acanthias;BITSS4;2006;0.125
Squalus acanthias;BITSS4;2007;0.583333333
Squalus acanthias;BITSS4;2008;1.8
Squalus acanthias;BITSS4;2009;0.216666667
Squalus acanthias;BITSS4;2010;0.12
Squalus acanthias;BITSS4;2011;0.4
Squalus acanthias;BITSS4;2012;0.291666667
Squalus acanthias;BITSS4;2013;0.086956522
Squalus acanthias;BITSS4;2014;0.083333333
Squalus acanthias;BITSS4;2015;2.311748381
Squalus acanthias;BITSS4;2016;1.883660131
Squalus acanthias;BITSS4;2017;0.709818182
Squalus acanthias;BITSS4;2018;1.148473749
Squalus acanthias;BTS;1996;0.004587156
Squalus acanthias;BTS;1997;1
Squalus acanthias;BTS;1998;0.004784689
Squalus acanthias;BTS;1999;0
Squalus acanthias;BTS;2000;0.033018868
Squalus acanthias;BTS;2001;0.008849558
Squalus acanthias;BTS;2002;0.045977012
Squalus acanthias;BTS;2003;0
Squalus acanthias;BTS;2004;0.007722008
Squalus acanthias;BTS;2005;0
Squalus acanthias;BTS;2006;0
Squalus acanthias;BTS;2007;0.004291846
Squalus acanthias;BTS;2008;0.004901961
Squalus acanthias;BTS;2009;0
Squalus acanthias;BTS;2010;0.008264463
Squalus acanthias;BTS;2011;0.008368201
Squalus acanthias;BTS;2012;0.003816794
Squalus acanthias;BTS;2013;0
Squalus acanthias;BTS;2014;0
Squalus acanthias;BTS;2015;0
Squalus acanthias;BTS;2016;0.00390625
